SID,character,dimension,rating
SID000860,JulieTaylor,empathy,57
SID000860,LandryClarke,empathy,65
SID000860,LylaGarrity,empathy,86
SID000860,MattSaracen,empathy,96
SID000860,SmashWilliams,empathy,8
SID000860,TamiTaylor,empathy,73
SID000860,TimRiggins,empathy,15
SID000860,TyraCollette,empathy,88
SID000860,BuddyGarrity,funny,0
SID000860,CoachTaylor,funny,9
SID000860,JasonStreet,funny,2
SID000860,JulieTaylor,funny,24
SID000860,LandryClarke,funny,25
SID000860,LylaGarrity,funny,35
SID000860,MattSaracen,funny,34
SID000860,SmashWilliams,funny,2
SID000860,TamiTaylor,funny,30
SID000860,TimRiggins,funny,5
SID000860,TyraCollette,funny,34
SID000860,BuddyGarrity,hardworking,39
SID000860,CoachTaylor,hardworking,90
SID000860,JasonStreet,hardworking,78
SID000860,JulieTaylor,hardworking,43
SID000860,LandryClarke,hardworking,53
SID000860,LylaGarrity,hardworking,53
SID000860,MattSaracen,hardworking,94
SID000860,SmashWilliams,hardworking,53
SID000860,TamiTaylor,hardworking,74
SID000860,TimRiggins,hardworking,15
SID000860,TyraCollette,hardworking,47
SID000860,BuddyGarrity,impulsive,41
SID000860,CoachTaylor,impulsive,61
SID000860,JasonStreet,impulsive,87
SID000860,JulieTaylor,impulsive,59
SID000860,LandryClarke,impulsive,73
SID000860,LylaGarrity,impulsive,98
SID000860,MattSaracen,impulsive,94
SID000860,SmashWilliams,impulsive,99
SID000860,TamiTaylor,impulsive,53
SID000860,TimRiggins,impulsive,99
SID000860,TyraCollette,impulsive,72
SID000860,BuddyGarrity,independent,72
SID000860,CoachTaylor,independent,55
SID000860,JasonStreet,independent,5
SID000860,JulieTaylor,independent,68
SID000860,LandryClarke,independent,83
SID000860,LylaGarrity,independent,65
SID000860,MattSaracen,independent,95
SID000860,SmashWilliams,independent,62
SID000860,TamiTaylor,independent,60
SID000860,TimRiggins,independent,65
SID000860,TyraCollette,independent,59
SID000860,BuddyGarrity,intelligent,20
SID000860,CoachTaylor,intelligent,60
SID000860,JasonStreet,intelligent,63
SID000860,JulieTaylor,intelligent,64
SID000860,LandryClarke,intelligent,25
SID000860,LylaGarrity,intelligent,40
SID000860,MattSaracen,intelligent,82
SID000860,SmashWilliams,intelligent,1
SID000860,TamiTaylor,intelligent,80
SID000860,TimRiggins,intelligent,5
SID000860,TyraCollette,intelligent,57
SID000860,BuddyGarrity,outgoing,57
SID000860,CoachTaylor,outgoing,63
SID000860,JasonStreet,outgoing,39
SID000860,JulieTaylor,outgoing,69
SID000860,LandryClarke,outgoing,28
SID000860,LylaGarrity,outgoing,61
SID000860,MattSaracen,outgoing,60
SID000860,SmashWilliams,outgoing,43
SID000860,TamiTaylor,outgoing,89
SID000860,TimRiggins,outgoing,9
SID000860,TyraCollette,outgoing,57
SID000860,BuddyGarrity,romantic,35
SID000860,CoachTaylor,romantic,86
SID000860,JasonStreet,romantic,87
SID000860,JulieTaylor,romantic,69
SID000860,LandryClarke,romantic,41
SID000860,LylaGarrity,romantic,95
SID000860,MattSaracen,romantic,85
SID000860,SmashWilliams,romantic,79
SID000860,TamiTaylor,romantic,79
SID000860,TimRiggins,romantic,86
SID000860,TyraCollette,romantic,86
SID000860,BuddyGarrity,stubborn,84
SID000860,CoachTaylor,stubborn,95
SID000860,JasonStreet,stubborn,93
SID000860,JulieTaylor,stubborn,62
SID000860,LandryClarke,stubborn,55
SID000860,LylaGarrity,stubborn,85
SID000860,MattSaracen,stubborn,72
SID000860,SmashWilliams,stubborn,94
SID000860,TamiTaylor,stubborn,63
SID000860,TimRiggins,stubborn,79
SID000860,TyraCollette,stubborn,55
SID000860,BuddyGarrity,trustworthy,29
SID000860,CoachTaylor,trustworthy,78
SID000860,JasonStreet,trustworthy,64
SID000860,JulieTaylor,trustworthy,54
SID000860,LandryClarke,trustworthy,71
SID000860,LylaGarrity,trustworthy,5
SID000860,MattSaracen,trustworthy,96
SID000860,SmashWilliams,trustworthy,16
SID000860,TamiTaylor,trustworthy,76
SID000860,TimRiggins,trustworthy,4
SID000860,TyraCollette,trustworthy,62
SID000703,BuddyGarrity,annoy,86
SID000703,CoachTaylor,annoy,35
SID000703,JasonStreet,annoy,18
SID000703,JulieTaylor,annoy,37
SID000703,LandryClarke,annoy,20
SID000703,LylaGarrity,annoy,52
SID000703,MattSaracen,annoy,23
SID000703,SmashWilliams,annoy,57
SID000703,TamiTaylor,annoy,3
SID000703,TimRiggins,annoy,60
SID000703,TyraCollette,annoy,9
SID000703,BuddyGarrity,appearance,94
SID000703,CoachTaylor,appearance,61
SID000703,JasonStreet,appearance,55
SID000703,JulieTaylor,appearance,62
SID000703,LandryClarke,appearance,53
SID000703,LylaGarrity,appearance,100
SID000703,MattSaracen,appearance,54
SID000703,SmashWilliams,appearance,90
SID000703,TamiTaylor,appearance,76
SID000703,TimRiggins,appearance,54
SID000703,TyraCollette,appearance,79
SID000703,BuddyGarrity,attractive,0
SID000703,CoachTaylor,attractive,2
SID000703,JasonStreet,attractive,19
SID000703,JulieTaylor,attractive,55
SID000703,LandryClarke,attractive,9
SID000703,LylaGarrity,attractive,55
SID000703,MattSaracen,attractive,52
SID000703,SmashWilliams,attractive,87
SID000703,TamiTaylor,attractive,87
SID000703,TimRiggins,attractive,55
SID000703,TyraCollette,attractive,100
SID000703,BuddyGarrity,brag,95
SID000703,CoachTaylor,brag,45
SID000703,JasonStreet,brag,52
SID000703,JulieTaylor,brag,26
SID000703,LandryClarke,brag,6
SID000703,LylaGarrity,brag,53
SID000703,MattSaracen,brag,14
SID000703,SmashWilliams,brag,90
SID000703,TamiTaylor,brag,20
SID000703,TimRiggins,brag,95
SID000703,TyraCollette,brag,22
SID000703,BuddyGarrity,charismatic,89
SID000703,CoachTaylor,charismatic,95
SID000703,JasonStreet,charismatic,90
SID000703,JulieTaylor,charismatic,56
SID000703,LandryClarke,charismatic,42
SID000703,LylaGarrity,charismatic,83
SID000703,MattSaracen,charismatic,45
SID000703,SmashWilliams,charismatic,96
SID000703,TamiTaylor,charismatic,79
SID000703,TimRiggins,charismatic,79
SID000703,TyraCollette,charismatic,91
SID000703,BuddyGarrity,empathy,22
SID000703,CoachTaylor,empathy,55
SID000703,JasonStreet,empathy,86
SID000703,JulieTaylor,empathy,96
SID000703,LandryClarke,empathy,54
SID000703,LylaGarrity,empathy,75
SID000703,MattSaracen,empathy,100
SID000703,SmashWilliams,empathy,47
SID000703,TamiTaylor,empathy,100
SID000703,TimRiggins,empathy,3
SID000703,TyraCollette,empathy,100
SID000703,BuddyGarrity,funny,50
SID000703,CoachTaylor,funny,69
SID000703,JasonStreet,funny,58
SID000703,JulieTaylor,funny,86
SID000703,LandryClarke,funny,94
SID000703,LylaGarrity,funny,20
SID000703,MattSaracen,funny,76
SID000703,SmashWilliams,funny,33
SID000703,TamiTaylor,funny,87
SID000703,TimRiggins,funny,21
SID000703,TyraCollette,funny,87
SID000703,BuddyGarrity,hardworking,40
SID000703,CoachTaylor,hardworking,100
SID000703,JasonStreet,hardworking,75
SID000703,JulieTaylor,hardworking,86
SID000703,LandryClarke,hardworking,74
SID000703,LylaGarrity,hardworking,100
SID000703,MattSaracen,hardworking,100
SID000703,SmashWilliams,hardworking,84
SID000703,TamiTaylor,hardworking,100
SID000703,TimRiggins,hardworking,25
SID000703,TyraCollette,hardworking,55
SID000703,BuddyGarrity,impulsive,50
SID000703,CoachTaylor,impulsive,37
SID000703,JasonStreet,impulsive,65
SID000703,JulieTaylor,impulsive,38
SID000703,LandryClarke,impulsive,53
SID000703,LylaGarrity,impulsive,26
SID000703,MattSaracen,impulsive,41
SID000703,SmashWilliams,impulsive,92
SID000703,TamiTaylor,impulsive,22
SID000703,TimRiggins,impulsive,90
SID000703,TyraCollette,impulsive,77
SID000703,BuddyGarrity,independent,91
SID000703,CoachTaylor,independent,100
SID000703,JasonStreet,independent,80
SID000703,JulieTaylor,independent,100
SID000703,LandryClarke,independent,42
SID000703,LylaGarrity,independent,46
SID000703,MattSaracen,independent,63
SID000703,SmashWilliams,independent,97
SID000703,TamiTaylor,independent,100
SID000703,TimRiggins,independent,95
SID000703,TyraCollette,independent,100
SID000703,BuddyGarrity,intelligent,70
SID000703,CoachTaylor,intelligent,96
SID000703,JasonStreet,intelligent,81
SID000703,JulieTaylor,intelligent,76
SID000703,LandryClarke,intelligent,94
SID000703,LylaGarrity,intelligent,77
SID000703,MattSaracen,intelligent,85
SID000703,SmashWilliams,intelligent,83
SID000703,TamiTaylor,intelligent,100
SID000703,TimRiggins,intelligent,73
SID000703,TyraCollette,intelligent,100
SID000703,BuddyGarrity,outgoing,61
SID000703,CoachTaylor,outgoing,57
SID000703,JasonStreet,outgoing,91
SID000703,JulieTaylor,outgoing,52
SID000703,LandryClarke,outgoing,61
SID000703,LylaGarrity,outgoing,90
SID000703,MattSaracen,outgoing,11
SID000703,SmashWilliams,outgoing,70
SID000703,TamiTaylor,outgoing,93
SID000703,TimRiggins,outgoing,31
SID000703,TyraCollette,outgoing,82
SID000703,BuddyGarrity,romantic,4
SID000703,CoachTaylor,romantic,81
SID000703,JasonStreet,romantic,64
SID000703,JulieTaylor,romantic,27
SID000703,LandryClarke,romantic,3
SID000703,LylaGarrity,romantic,94
SID000703,MattSaracen,romantic,60
SID000703,SmashWilliams,romantic,82
SID000703,TamiTaylor,romantic,42
SID000703,TimRiggins,romantic,54
SID000703,TyraCollette,romantic,73
SID000703,BuddyGarrity,stubborn,100
SID000703,CoachTaylor,stubborn,100
SID000703,JasonStreet,stubborn,73
SID000703,JulieTaylor,stubborn,70
SID000703,LandryClarke,stubborn,15
SID000703,LylaGarrity,stubborn,100
SID000703,MattSaracen,stubborn,71
SID000703,SmashWilliams,stubborn,96
SID000703,TamiTaylor,stubborn,94
SID000703,TimRiggins,stubborn,100
SID000703,TyraCollette,stubborn,100
SID000703,BuddyGarrity,trustworthy,3
SID000703,CoachTaylor,trustworthy,86
SID000703,JasonStreet,trustworthy,62
SID000703,JulieTaylor,trustworthy,87
SID000703,LandryClarke,trustworthy,96
SID000703,LylaGarrity,trustworthy,70
SID000703,MattSaracen,trustworthy,100
SID000703,SmashWilliams,trustworthy,62
SID000703,TamiTaylor,trustworthy,100
SID000703,TimRiggins,trustworthy,17
SID000703,TyraCollette,trustworthy,72
SID000861,BuddyGarrity,annoy,100
SID000861,CoachTaylor,annoy,0
SID000861,JasonStreet,annoy,86
SID000861,JulieTaylor,annoy,0
SID000861,LandryClarke,annoy,0
SID000861,LylaGarrity,annoy,0
SID000861,MattSaracen,annoy,0
SID000861,SmashWilliams,annoy,18
SID000861,TamiTaylor,annoy,0
SID000861,TimRiggins,annoy,100
SID000861,TyraCollette,annoy,0
SID000861,BuddyGarrity,appearance,0
SID000861,CoachTaylor,appearance,0
SID000861,JasonStreet,appearance,100
SID000861,JulieTaylor,appearance,77
SID000861,LandryClarke,appearance,0
SID000861,LylaGarrity,appearance,100
SID000861,MattSaracen,appearance,0
SID000861,SmashWilliams,appearance,100
SID000861,TamiTaylor,appearance,79
SID000861,TimRiggins,appearance,0
SID000861,TyraCollette,appearance,100
SID000861,BuddyGarrity,attractive,0
SID000861,CoachTaylor,attractive,67
SID000861,JasonStreet,attractive,94
SID000861,JulieTaylor,attractive,100
SID000861,LandryClarke,attractive,0
SID000861,LylaGarrity,attractive,100
SID000861,MattSaracen,attractive,100
SID000861,SmashWilliams,attractive,31
SID000861,TamiTaylor,attractive,93
SID000861,TimRiggins,attractive,0
SID000861,TyraCollette,attractive,93
SID000861,BuddyGarrity,brag,100
SID000861,CoachTaylor,brag,0
SID000861,JasonStreet,brag,100
SID000861,JulieTaylor,brag,0
SID000861,LandryClarke,brag,0
SID000861,LylaGarrity,brag,35
SID000861,MattSaracen,brag,0
SID000861,SmashWilliams,brag,77
SID000861,TamiTaylor,brag,16
SID000861,TimRiggins,brag,0
SID000861,TyraCollette,brag,76
SID000861,BuddyGarrity,charismatic,0
SID000861,CoachTaylor,charismatic,15
SID000861,JasonStreet,charismatic,73
SID000861,JulieTaylor,charismatic,100
SID000861,LandryClarke,charismatic,74
SID000861,LylaGarrity,charismatic,100
SID000861,MattSaracen,charismatic,100
SID000861,SmashWilliams,charismatic,0
SID000861,TamiTaylor,charismatic,78
SID000861,TimRiggins,charismatic,0
SID000861,TyraCollette,charismatic,51
SID000861,BuddyGarrity,empathy,0
SID000861,CoachTaylor,empathy,100
SID000861,JasonStreet,empathy,9
SID000861,JulieTaylor,empathy,77
SID000861,LandryClarke,empathy,100
SID000861,LylaGarrity,empathy,74
SID000861,MattSaracen,empathy,99
SID000861,SmashWilliams,empathy,39
SID000861,TamiTaylor,empathy,85
SID000861,TimRiggins,empathy,0
SID000861,TyraCollette,empathy,66
SID000861,BuddyGarrity,funny,0
SID000861,CoachTaylor,funny,28
SID000861,JasonStreet,funny,0
SID000861,JulieTaylor,funny,0
SID000861,LandryClarke,funny,0
SID000861,LylaGarrity,funny,0
SID000861,MattSaracen,funny,0
SID000861,SmashWilliams,funny,0
SID000861,TamiTaylor,funny,11
SID000861,TimRiggins,funny,0
SID000861,TyraCollette,funny,20
SID000861,BuddyGarrity,hardworking,21
SID000861,CoachTaylor,hardworking,100
SID000861,JasonStreet,hardworking,28
SID000861,JulieTaylor,hardworking,70
SID000861,LandryClarke,hardworking,31
SID000861,LylaGarrity,hardworking,65
SID000861,MattSaracen,hardworking,100
SID000861,SmashWilliams,hardworking,80
SID000861,TamiTaylor,hardworking,93
SID000861,TimRiggins,hardworking,0
SID000861,TyraCollette,hardworking,0
SID000861,BuddyGarrity,impulsive,0
SID000861,CoachTaylor,impulsive,74
SID000861,JasonStreet,impulsive,100
SID000861,JulieTaylor,impulsive,0
SID000861,LandryClarke,impulsive,0
SID000861,LylaGarrity,impulsive,0
SID000861,MattSaracen,impulsive,68
SID000861,SmashWilliams,impulsive,100
SID000861,TamiTaylor,impulsive,50
SID000861,TimRiggins,impulsive,100
SID000861,TyraCollette,impulsive,84
SID000861,BuddyGarrity,independent,0
SID000861,CoachTaylor,independent,100
SID000861,JasonStreet,independent,81
SID000861,JulieTaylor,independent,66
SID000861,LandryClarke,independent,35
SID000861,LylaGarrity,independent,13
SID000861,MattSaracen,independent,68
SID000861,SmashWilliams,independent,20
SID000861,TamiTaylor,independent,72
SID000861,TimRiggins,independent,78
SID000861,TyraCollette,independent,66
SID000861,BuddyGarrity,intelligent,0
SID000861,CoachTaylor,intelligent,71
SID000861,JasonStreet,intelligent,0
SID000861,JulieTaylor,intelligent,67
SID000861,LandryClarke,intelligent,81
SID000861,LylaGarrity,intelligent,29
SID000861,MattSaracen,intelligent,58
SID000861,SmashWilliams,intelligent,0
SID000861,TamiTaylor,intelligent,78
SID000861,TimRiggins,intelligent,0
SID000861,TyraCollette,intelligent,30
SID000861,BuddyGarrity,outgoing,0
SID000861,CoachTaylor,outgoing,77
SID000861,JasonStreet,outgoing,100
SID000861,JulieTaylor,outgoing,87
SID000861,LandryClarke,outgoing,0
SID000861,LylaGarrity,outgoing,100
SID000861,MattSaracen,outgoing,27
SID000861,SmashWilliams,outgoing,75
SID000861,TamiTaylor,outgoing,82
SID000861,TimRiggins,outgoing,0
SID000861,TyraCollette,outgoing,82
SID000861,BuddyGarrity,romantic,50
SID000861,CoachTaylor,romantic,78
SID000861,JasonStreet,romantic,21
SID000861,JulieTaylor,romantic,77
SID000861,LandryClarke,romantic,13
SID000861,LylaGarrity,romantic,63
SID000861,MattSaracen,romantic,66
SID000861,SmashWilliams,romantic,0
SID000861,TamiTaylor,romantic,100
SID000861,TimRiggins,romantic,0
SID000861,TyraCollette,romantic,81
SID000861,BuddyGarrity,stubborn,100
SID000861,CoachTaylor,stubborn,0
SID000861,JasonStreet,stubborn,62
SID000861,JulieTaylor,stubborn,32
SID000861,LandryClarke,stubborn,40
SID000861,LylaGarrity,stubborn,20
SID000861,MattSaracen,stubborn,0
SID000861,SmashWilliams,stubborn,100
SID000861,TamiTaylor,stubborn,15
SID000861,TimRiggins,stubborn,100
SID000861,TyraCollette,stubborn,100
SID000861,BuddyGarrity,trustworthy,0
SID000861,CoachTaylor,trustworthy,100
SID000861,JasonStreet,trustworthy,15
SID000861,JulieTaylor,trustworthy,89
SID000861,LandryClarke,trustworthy,100
SID000861,LylaGarrity,trustworthy,31
SID000861,MattSaracen,trustworthy,100
SID000861,SmashWilliams,trustworthy,19
SID000861,TamiTaylor,trustworthy,98
SID000861,TimRiggins,trustworthy,0
SID000861,TyraCollette,trustworthy,27
SID000862,BuddyGarrity,annoy,100
SID000862,CoachTaylor,annoy,5
SID000862,JasonStreet,annoy,44
SID000862,JulieTaylor,annoy,0
SID000862,LandryClarke,annoy,38
SID000862,LylaGarrity,annoy,55
SID000862,MattSaracen,annoy,6
SID000862,SmashWilliams,annoy,53
SID000862,TamiTaylor,annoy,0
SID000862,TimRiggins,annoy,57
SID000862,TyraCollette,annoy,55
SID000862,BuddyGarrity,appearance,72
SID000862,CoachTaylor,appearance,75
SID000862,JasonStreet,appearance,66
SID000862,JulieTaylor,appearance,78
SID000862,LandryClarke,appearance,29
SID000862,LylaGarrity,appearance,100
SID000862,MattSaracen,appearance,72
SID000862,SmashWilliams,appearance,80
SID000862,TamiTaylor,appearance,85
SID000862,TimRiggins,appearance,41
SID000862,TyraCollette,appearance,96
SID000862,BuddyGarrity,attractive,0
SID000862,CoachTaylor,attractive,100
SID000862,JasonStreet,attractive,73
SID000862,JulieTaylor,attractive,86
SID000862,LandryClarke,attractive,42
SID000862,LylaGarrity,attractive,61
SID000862,MattSaracen,attractive,94
SID000862,SmashWilliams,attractive,57
SID000862,TamiTaylor,attractive,83
SID000862,TimRiggins,attractive,85
SID000862,TyraCollette,attractive,74
SID000862,BuddyGarrity,brag,100
SID000862,CoachTaylor,brag,59
SID000862,JasonStreet,brag,40
SID000862,JulieTaylor,brag,39
SID000862,LandryClarke,brag,59
SID000862,LylaGarrity,brag,45
SID000862,MattSaracen,brag,44
SID000862,SmashWilliams,brag,100
SID000862,TamiTaylor,brag,44
SID000862,TimRiggins,brag,60
SID000862,TyraCollette,brag,42
SID000862,BuddyGarrity,charismatic,67
SID000862,CoachTaylor,charismatic,89
SID000862,JasonStreet,charismatic,73
SID000862,JulieTaylor,charismatic,81
SID000862,LandryClarke,charismatic,59
SID000862,LylaGarrity,charismatic,100
SID000862,MattSaracen,charismatic,72
SID000862,SmashWilliams,charismatic,67
SID000862,TamiTaylor,charismatic,89
SID000862,TimRiggins,charismatic,41
SID000862,TyraCollette,charismatic,54
SID000862,BuddyGarrity,empathy,57
SID000862,CoachTaylor,empathy,74
SID000862,JasonStreet,empathy,80
SID000862,JulieTaylor,empathy,72
SID000862,LandryClarke,empathy,78
SID000862,LylaGarrity,empathy,73
SID000862,MattSaracen,empathy,100
SID000862,SmashWilliams,empathy,55
SID000862,TamiTaylor,empathy,100
SID000862,TimRiggins,empathy,29
SID000862,TyraCollette,empathy,59
SID000862,BuddyGarrity,funny,10
SID000862,CoachTaylor,funny,90
SID000862,JasonStreet,funny,50
SID000862,JulieTaylor,funny,84
SID000862,LandryClarke,funny,65
SID000862,LylaGarrity,funny,58
SID000862,MattSaracen,funny,81
SID000862,SmashWilliams,funny,72
SID000862,TamiTaylor,funny,100
SID000862,TimRiggins,funny,68
SID000862,TyraCollette,funny,58
SID000862,BuddyGarrity,hardworking,58
SID000862,CoachTaylor,hardworking,100
SID000862,JasonStreet,hardworking,75
SID000862,JulieTaylor,hardworking,76
SID000862,LandryClarke,hardworking,62
SID000862,LylaGarrity,hardworking,88
SID000862,MattSaracen,hardworking,85
SID000862,SmashWilliams,hardworking,100
SID000862,TamiTaylor,hardworking,100
SID000862,TimRiggins,hardworking,42
SID000862,TyraCollette,hardworking,55
SID000862,BuddyGarrity,impulsive,61
SID000862,CoachTaylor,impulsive,73
SID000862,JasonStreet,impulsive,66
SID000862,JulieTaylor,impulsive,25
SID000862,LandryClarke,impulsive,69
SID000862,LylaGarrity,impulsive,100
SID000862,MattSaracen,impulsive,77
SID000862,SmashWilliams,impulsive,90
SID000862,TamiTaylor,impulsive,61
SID000862,TimRiggins,impulsive,94
SID000862,TyraCollette,impulsive,98
SID000862,BuddyGarrity,independent,100
SID000862,CoachTaylor,independent,100
SID000862,JasonStreet,independent,59
SID000862,JulieTaylor,independent,61
SID000862,LandryClarke,independent,57
SID000862,LylaGarrity,independent,40
SID000862,MattSaracen,independent,83
SID000862,SmashWilliams,independent,100
SID000862,TamiTaylor,independent,96
SID000862,TimRiggins,independent,100
SID000862,TyraCollette,independent,97
SID000862,BuddyGarrity,intelligent,24
SID000862,CoachTaylor,intelligent,100
SID000862,JasonStreet,intelligent,79
SID000862,JulieTaylor,intelligent,100
SID000862,LandryClarke,intelligent,57
SID000862,LylaGarrity,intelligent,68
SID000862,MattSaracen,intelligent,96
SID000862,SmashWilliams,intelligent,62
